# Chunk-averaged data for fix temp_bias and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
10 100 435844
  74 0.735 5113.3 304.405
  75 0.745 5043 303.414
  76 0.755 6162.9 297.031
  77 0.765 4000.7 295.984
  78 0.775 3605.7 304.009
  79 0.785 3248.7 299.274
  80 0.795 3536.8 294.874
  81 0.805 4024 295.126
  82 0.815 6019.2 303.975
  83 0.825 5043 299.546
  84 0.835 5248.8 294.988
  85 0.845 6518.2 302.046
  86 0.855 5043 296.693
  87 0.865 5152.1 301.129
  88 0.875 6614.9 294.889
  89 0.885 5043 305.712
  90 0.895 5457.4 299.811
  91 0.905 5147.5 295.641
  92 0.915 3643.2 295.627
  93 0.925 3276.1 298.237
  94 0.935 3383.8 306.045
  95 0.945 3377.2 297.217
  96 0.955 6312.8 297.314
  97 0.965 5043 302.462
  98 0.975 5043 296.084
  99 0.985 6724 292.612
  100 0.995 5043 305.203
90 100 435843
  1 0.005 5043 297.444
  2 0.015 6724 298.725
  3 0.025 5043 301.643
  4 0.035 5043 303.044
  5 0.045 6241.5 295.049
  6 0.055 3346 296.334
  7 0.065 3341.4 311.855
  8 0.075 3337.2 300.746
  9 0.085 3654.5 299.062
  10 0.095 5028.9 301.112
  11 0.105 5648.5 300.9
  12 0.115 5043 294.479
  13 0.125 6391.6 301.725
  14 0.135 5375.4 301.997
  15 0.145 5043 301.258
  16 0.155 6124.3 298.521
  17 0.165 5642.7 298.347
  18 0.175 5043 299.899
  19 0.185 5911.5 301.011
  20 0.195 4038.2 292.556
  21 0.205 3421.4 296.884
  22 0.215 3328.3 299.519
  23 0.225 3628.3 307.919
  24 0.235 3948.5 297.178
  25 0.245 6321.8 301.49
  26 0.255 5043 297.069
  27 0.265 5050.5 300.429
  28 0.275 6716.5 297.549
  29 0.285 5043 295.469
  30 0.295 5048.9 300.608
  31 0.305 6718.1 295.424
  32 0.315 5043 304.358
  33 0.325 5150.9 301.692
  34 0.335 5112.5 301.427
  35 0.345 3540.9 299.648
  36 0.355 3542.2 296.682
  37 0.365 3648.2 302.437
  38 0.375 3580.6 298.272
  39 0.385 5382 304.598
  40 0.395 5497.9 298.791
  41 0.405 5357.9 296.869
  42 0.415 5720.2 305.023
  43 0.425 6254.3 303.127
  44 0.435 4724.7 348.305
  45 0.445 91.7 298.342
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0.1 0
  52 0.515 0.2 0
  53 0.525 0.3 0
  54 0.535 0.8 1.86506e+08
  55 0.545 0.6 4.9735e+08
  56 0.555 31.8 3.27227e+07
  57 0.565 4321.1 105233
  58 0.575 6529.1 198325
  59 0.585 5526.8 13192.4
  60 0.595 5478 156493
  61 0.605 5683.2 150851
  62 0.615 5197.8 302.023
  63 0.625 3617.8 236771
  64 0.635 3666.4 233641
  65 0.645 3611.4 313.83
  66 0.655 3465.3 247173
  67 0.665 5094.1 168251
  68 0.675 5264.6 304.816
  69 0.685 5043 302.665
  70 0.695 6714.7 305.978
  71 0.705 5052.3 298.453
  72 0.715 5043 304.571
  73 0.725 6690.5 303.684
  74 0.735 5076.5 303.628
  75 0.745 5043 303.237
  76 0.755 6218.9 297.503
  77 0.765 4004.3 296.742
  78 0.775 3619.9 301.92
  79 0.785 3274.1 300.334
  80 0.795 3483.4 294.508
  81 0.805 4028 296.782
  82 0.815 5969.4 304.076
  83 0.825 5043 299.412
  84 0.835 5349.3 295.303
  85 0.845 6417.7 302.612
  86 0.855 5043 297.485
  87 0.865 5199.7 301.172
  88 0.875 6567.3 295.247
  89 0.885 5043 305.792
  90 0.895 5496.6 299.987
  91 0.905 5135.1 295.93
  92 0.915 3643 296.952
  93 0.925 3277.7 299.542
  94 0.935 3369.7 305.729
  95 0.945 3366.3 297.514
  96 0.955 6309.6 297.209
  97 0.965 5043 302.759
  98 0.975 5043 296.62
  99 0.985 6724 293.074
  100 0.995 5043 305.115
100 100 435842
  1 0.005 5043 297.967
  2 0.015 6724 298.876
  3 0.025 5043 301.031
  4 0.035 5043 303.41
  5 0.045 6230.9 294.877
