# Chunk-averaged data for fix velocity_z and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vz
10 100 435844
  98 0.975 5043 -30.0395
  99 0.985 6724 -29.9649
  100 0.995 5043 -29.9489
60 100 435844
  1 0.005 5043 29.9677
  2 0.015 6724 29.9814
  3 0.025 5043 29.9517
  4 0.035 5043 29.965
  5 0.045 6246.3 30.0027
  6 0.055 3339 29.9994
  7 0.065 3344.7 29.9997
  8 0.075 3341.4 30.0765
  9 0.085 3639.6 29.9701
  10 0.095 5022.9 30.0262
  11 0.105 5664.1 30.029
  12 0.115 5043 30.0374
  13 0.125 6404.5 30.0318
  14 0.135 5362.5 30.0334
  15 0.145 5043 30.0199
  16 0.155 6142.9 30.0023
  17 0.165 5624.1 30.0555
  18 0.175 5043 30.0062
  19 0.185 5921.4 29.9521
  20 0.195 4031 30.034
  21 0.205 3438.9 29.9997
  22 0.215 3316.8 29.9608
  23 0.225 3620.8 29.9696
  24 0.235 3964.3 30.0435
  25 0.245 6304.8 29.994
  26 0.255 5043 29.9311
  27 0.265 5052.2 30.0214
  28 0.275 6714.8 29.995
  29 0.285 5043 29.9756
  30 0.295 5049.3 30.0201
  31 0.305 6717.7 30.0423
  32 0.315 5043 30.0386
  33 0.325 5171.7 30.0603
  34 0.335 5109.1 29.9784
  35 0.345 3536.3 30.0354
  36 0.355 3533.8 30.0061
  37 0.365 3647.1 29.9998
  38 0.375 3580.4 29.9725
  39 0.385 5392.4 29.9928
  40 0.395 5487.5 30.0191
  41 0.405 5361.9 29.989
  42 0.415 5718.9 29.9641
  43 0.425 6261.5 29.959
  44 0.435 4711.7 29.9417
  45 0.445 91.7 30.3058
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 30 -31.3729
  57 0.565 4312.6 -30.1618
  58 0.575 6536.9 -29.9525
  59 0.585 5525.9 -30.0105
  60 0.595 5473.7 -30.0077
  61 0.605 5688.2 -30.0057
  62 0.615 5198.2 -29.9717
  63 0.625 3619.5 -30.0351
  64 0.635 3662.3 -29.996
  65 0.645 3607.2 -30.0723
  66 0.655 3462.7 -29.9555
  67 0.665 5096.6 -29.9587
  68 0.675 5276.2 -30.004
  69 0.685 5043 -30.0093
  70 0.695 6708.4 -29.9651
  71 0.705 5058.6 -30.0258
  72 0.715 5043 -30.0235
  73 0.725 6686.8 -30.0167
  74 0.735 5080.2 -29.9733
  75 0.745 5043 -29.9831
  76 0.755 6209.9 -30.0565
  77 0.765 4002.7 -30.1144
  78 0.775 3612.7 -30.0233
  79 0.785 3267.5 -29.985
  80 0.795 3502.7 -29.9634
  81 0.805 4025.2 -30.0767
  82 0.815 5977.3 -30.0159
  83 0.825 5043 -29.9859
  84 0.835 5329 -29.9585
  85 0.845 6438 -30.0407
  86 0.855 5043 -30.0372
  87 0.865 5188.6 -29.9968
  88 0.875 6578.4 -30.0066
  89 0.885 5043 -29.9661
  90 0.895 5500.1 -29.9539
  91 0.905 5120.1 -29.9987
  92 0.915 3651.8 -30.0275
  93 0.925 3284.7 -30.0203
  94 0.935 3374.8 -29.9951
  95 0.945 3360.8 -29.9432
  96 0.955 6305.7 -29.9964
  97 0.965 5043 -29.975
  98 0.975 5043 -30.0383
  99 0.985 6724 -29.9627
  100 0.995 5043 -29.9435
70 100 435844
  1 0.005 5043 29.9602
  2 0.015 6724 29.9809
  3 0.025 5043 29.9532
  4 0.035 5043 29.9645
  5 0.045 6227.1 30.0026
  6 0.055 3338.3 30.0072
  7 0.065 3310.6 29.9908
  8 0.075 3365.1 30.0729
  9 0.085 3643.9 29.9765
  10 0.095 4994.1 30.0238
  11 0.105 5718.9 30.0258
  12 0.115 5043 30.0388
  13 0.125 6274.1 30.031
  14 0.135 5492.9 30.0358
  15 0.145 5043 30.0192
  16 0.155 5916.7 30.0014
  17 0.165 5850.3 30.0525
  18 0.175 5043 30.0063
  19 0.185 5847.4 29.9482
  20 0.195 4045.6 30.0416
  21 0.205 3368 29.9914
  22 0.215 3385.7 29.9642
  23 0.225 3629.8 29.9755
  24 0.235 3928 30.0305
  25 0.245 6393.5 30.0019
  26 0.255 5043 29.928
  27 0.265 5043.3 30.0209
  28 0.275 6723.7 29.9972
  29 0.285 5043 29.9739
  30 0.295 5043.2 30.0212
  31 0.305 6723.8 30.0402
  32 0.315 5043 30.0426
  33 0.325 5093 30.0542
  34 0.335 5078.3 29.972
  35 0.345 3538.8 30.0544
  36 0.355 3584.8 30.0105
  37 0.365 3669 29.9904
  38 0.375 3590.8 29.9763
  39 0.385 5311.6 29.9941
  40 0.395 5560.1 30.0187
  41 0.405 5324.7 29.9872
  42 0.415 5736.2 29.9641
  43 0.425 6226.1 29.936
  44 0.435 4794.7 29.9791
  45 0.445 95.9 30.4433
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 32.2 -34.1177
  57 0.565 4419.1 -30.0651
  58 0.575 6477.2 -29.9987
  59 0.585 5515.3 -30.0146
  60 0.595 5490.6 -30.0088
  61 0.605 5684.9 -30.0029
  62 0.615 5176.8 -29.971
  63 0.625 3617.5 -30.0395
  64 0.635 3674.6 -29.9952
  65 0.645 3641.5 -30.061
  66 0.655 3490.3 -29.9627
  67 0.665 5093.8 -29.9619
  68 0.675 5176.2 -30.0038
  69 0.685 5043 -30.0098
  70 0.695 6722.5 -29.9656
  71 0.705 5044.5 -30.0238
  72 0.715 5043 -30.0234
  73 0.725 6714.2 -30.0157
  74 0.735 5052.8 -29.9759
  75 0.745 5043 -29.9827
  76 0.755 6305.9 -30.0535
  77 0.765 3966.9 -30.1259
  78 0.775 3631.3 -30.0157
  79 0.785 3319.4 -29.9948
  80 0.795 3430.8 -29.9458
  81 0.805 4046.2 -30.0832
  82 0.815 5897.5 -30.0158
  83 0.825 5043 -29.9868
  84 0.835 5503.7 -29.9671
  85 0.845 6263.3 -30.0352
  86 0.855 5043 -30.0379
  87 0.865 5279.1 -29.9947
  88 0.875 6487.9 -30.0071
  89 0.885 5043 -29.9669
  90 0.895 5569.6 -29.9518
  91 0.905 5095.2 -29.9994
  92 0.915 3642.5 -30.026
  93 0.925 3287.7 -30.0213
  94 0.935 3362.1 -29.9936
  95 0.945 3339.7 -29.938
  96 0.955 6301.2 -30.0022
  97 0.965 5043 -29.9751
  98 0.975 5043 -30.0369
  99 0.985 6724 -29.9607
  100 0.995 5043 -29.9387
80 100 435844
  1 0.005 5043 29.9533
  2 0.015 6724 29.9805
  3 0.025 5043 29.9546
  4 0.035 5043 29.964
  5 0.045 6213 30.0025
  6 0.055 3327.7 30.0096
  7 0.065 3287.8 29.9814
  8 0.075 3386.1 30.0776
  9 0.085 3649.1 29.9785
  10 0.095 4971.6 30.0239
  11 0.105 5762.7 30.0218
  12 0.115 5043 30.0402
  13 0.125 6092.7 30.026
  14 0.135 5674.3 30.0424
  15 0.145 5043 30.0186
  16 0.155 5702.2 30.0054
  17 0.165 6064.8 30.045
  18 0.175 5043 30.0067
  19 0.185 5762.2 29.9475
  20 0.195 4060.2 30.0442
  21 0.205 3317.9 29.9819
  22 0.215 3450 29.956
  23 0.225 3647.1 29.98
  24 0.235 3887.4 30.0397
  25 0.245 6473.2 30.0034
  26 0.255 5043 29.925
  27 0.265 5043 30.0201
  28 0.275 6724 29.9995
  29 0.285 5043 29.9721
  30 0.295 5043 30.021
  31 0.305 6724 30.0389
  32 0.315 5043 30.0467
  33 0.325 5062.8 30.0529
  34 0.335 5017.9 29.9756
  35 0.345 3554 30.0407
  36 0.355 3620.7 30.0199
  37 0.365 3672.6 29.9947
  38 0.375 3604.3 29.9666
  39 0.385 5222.4 29.999
  40 0.395 5637.5 30.0137
  41 0.405 5293.1 29.9906
  42 0.415 5745.2 29.96
  43 0.425 6181.2 29.9434
  44 0.435 4888 29.9786
  45 0.445 104.3 30.5884
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 36.6 -55.7837
  57 0.565 4527.4 -29.9435
  58 0.575 6429.2 -29.9663
  59 0.585 5486.8 -30.0097
  60 0.595 5498.9 -30.0065
  61 0.605 5683.1 -30.0052
  62 0.615 5156.5 -29.9723
  63 0.625 3625.1 -30.0497
  64 0.635 3687 -29.9934
  65 0.645 3665.8 -30.0436
  66 0.655 3510.1 -29.9707
  67 0.665 5061.4 -29.9676
  68 0.675 5122.1 -30.0007
  69 0.685 5043 -30.0103
  70 0.695 6724 -29.9652
  71 0.705 5043 -30.0229
  72 0.715 5043 -30.0235
  73 0.725 6722.5 -30.0157
  74 0.735 5044.5 -29.9774
  75 0.745 5043 -29.9824
  76 0.755 6403.1 -30.0527
  77 0.765 3916.4 -30.1275
  78 0.775 3647.9 -30.0216
  79 0.785 3375.5 -29.9737
  80 0.795 3382.2 -29.9555
  81 0.805 4054.7 -30.0869
  82 0.815 5818.2 -30.0155
  83 0.825 5043 -29.9878
  84 0.835 5703.1 -29.9678
  85 0.845 6063.9 -30.0366
  86 0.855 5043 -30.0384
  87 0.865 5400.6 -29.9911
  88 0.875 6366.4 -30.0095
  89 0.885 5043 -29.9674
  90 0.895 5632.2 -29.9546
  91 0.905 5066.6 -29.9916
  92 0.915 3637.2 -30.031
  93 0.925 3302.9 -30.0153
  94 0.935 3342.7 -29.9977
  95 0.945 3324 -29.9344
  96 0.955 6292.4 -30.0069
  97 0.965 5043 -29.9752
  98 0.975 5043 -30.0352
  99 0.985 6724 -29.9588
  100 0.995 5043 -29.9346
90 100 435844
  1 0.005 5043 29.947
  2 0.015 6724 29.9801
  3 0.025 5043 29.9558
  4 0.035 5043 29.9636
  5 0.045 6198.2 30.0017
  6 0.055 3308.7 30.0132
  7 0.065 3268.8 29.9621
  8 0.075 3413.9 30.0908
  9 0.085 3648.2 29.9822
  10 0.095 4946 30.0221
  11 0.105 5814.2 30.0188
  12 0.115 5043 30.0414
  13 0.125 5906.5 30.0289
  14 0.135 5860.5 30.0403
  15 0.145 5043 30.018
  16 0.155 5497.1 30.0124
  17 0.165 6269.9 30.0358
  18 0.175 5043 30.0071
  19 0.185 5671.3 29.947
  20 0.195 4080.6 30.0453
  21 0.205 3286.7 29.9754
  22 0.215 3523.2 29.9557
