# Chunk-averaged data for fix temp_bias and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
10 100 442002
  26 0.255 3722.1 96998.7
  27 0.265 3675 302.186
  28 0.275 3675 300.718
  29 0.285 3625.5 299.805
  30 0.295 4523.1 306.987
  31 0.305 6382.4 303.517
  32 0.315 5051.9 298.238
  33 0.325 6715.1 304.138
  34 0.335 5045 298.593
  35 0.345 6722 300.95
  36 0.355 5043 298.975
  37 0.365 6724 297.666
  38 0.375 5043.4 85807.3
  39 0.385 6582.1 82596.5
  40 0.395 3283.2 39643.1
  41 0.405 5181.5 1828.21
  42 0.415 6517.2 13412.5
  43 0.425 250.9 222643
  44 0.435 1.7 8.79271e+07
  45 0.445 0.1 0
  46 0.455 0.7 0
  47 0.465 0.2 0
  48 0.475 0.4 0
  49 0.485 0.6 0
  50 0.495 0.4 0
  51 0.505 0.2 0
  52 0.515 0.5 0
  53 0.525 0.7 3.43997e+08
  54 0.535 0.4 1.37653e+09
  55 0.545 0.2 0
  56 0.555 0.6 0
  57 0.565 2.8 2.12183e+08
  58 0.575 260.2 1.99398e+06
  59 0.585 6418 44849.3
  60 0.595 5205.1 27693.8
  61 0.605 3291.4 2994.26
  62 0.615 6579 1517.66
  63 0.625 5045.5 300.356
  64 0.635 6722.9 302.213
  65 0.645 5044.2 67832.8
  66 0.655 6724.2 103297
  67 0.665 5043.2 137631
  68 0.675 6718.9 103378
  69 0.685 5048.5 137485
  70 0.695 6351.9 55618.9
  71 0.705 4551.2 302.7
  72 0.715 3627 301.671
  73 0.725 3675 303.157
  74 0.735 3673 297.395
  75 0.745 3714.6 292.912
  76 0.755 6686.4 296.079
  77 0.765 5043 300.458
  78 0.775 6724 298.843
  79 0.785 5043 303.883
  80 0.795 6724 298.086
  81 0.805 5043 300.989
  82 0.815 6724 299.742
  83 0.825 5043 300.455
  84 0.835 6708.4 305.837
  85 0.845 3690.6 300.134
  86 0.855 3675 302.792
  87 0.865 3675 297.974
  88 0.875 3632 301.343
  89 0.885 4605 302.051
  90 0.895 6293 301.031
  91 0.905 5059.6 297.194
  92 0.915 6707.4 304.869
  93 0.925 5051.2 307.817
  94 0.935 6715.8 304.038
  95 0.945 5047.8 298.824
  96 0.955 6719.2 298.931
  97 0.965 5063.5 297.906
  98 0.975 6401.2 298.9
  99 0.985 3491.7 298.157
  100 0.995 3698 304.673
70 100 441999
  1 0.005 3679 299.543
  2 0.015 3519 298.259
  3 0.025 6406.7 301.151
  4 0.035 5061.3 303.722
  5 0.045 6722.8 299.245
  6 0.055 5044.2 302.368
  7 0.065 6718.2 302.212
  8 0.075 5048.8 300.899
  9 0.085 6700.5 301.548
  10 0.095 5066.5 293.69
  11 0.105 6251.1 305.214
  12 0.115 4650.9 300.043
  13 0.125 3628 302.714
  14 0.135 3675 304.381
  15 0.145 3675 300.485
  16 0.155 3682.4 298.627
  17 0.165 6716.6 298.993
  18 0.175 5043 292.19
  19 0.185 6724 299.824
  20 0.195 5043 300.174
  21 0.205 6724 302.348
  22 0.215 5043 299.015
  23 0.225 6724 302.457
  24 0.235 5043 297.617
  25 0.245 6650.2 301.148
  26 0.255 3748.8 296.894
  27 0.265 3675 301.718
  28 0.275 3675 300.208
  29 0.285 3624.3 300.655
  30 0.295 4455.8 307.211
  31 0.305 6450.9 303.118
  32 0.315 5045.7 298.367
  33 0.325 6721.3 303.98
  34 0.335 5043.3 298.138
  35 0.345 6723.7 301.575
  36 0.355 5043.4 84715.8
  37 0.365 6724.5 79584.5
  38 0.375 5043.1 21447.1
  39 0.385 6576.2 3853.86
  40 0.395 3256.2 699.348
  41 0.405 5155.5 1754.62
  42 0.415 6560.9 53628.5
  43 0.425 264 1.70549e+06
  44 0.435 3.5 1.7394e+08
  45 0.445 0.3 0
  46 0.455 0.2 0
  47 0.465 0.7 3.45343e+08
  48 0.475 0.5 0
  49 0.485 0 0
  50 0.495 0.4 0
  51 0.505 0.9 2.57383e+08
  52 0.515 0.6 0
  53 0.525 0.1 0
  54 0.535 0.5 0
  55 0.545 0.5 0
  56 0.555 0.1 0
  57 0.565 2.9 8.94651e+07
  58 0.575 269.9 66334.1
  59 0.585 6454.4 28483.2
  60 0.595 5191.9 77618.9
  61 0.605 3265 152218
  62 0.615 6574.1 52114.3
  63 0.625 5043.6 64602.6
  64 0.635 6724.1 24412.8
  65 0.645 5043 690.649
  66 0.655 6724 297.531
  67 0.665 5043 302.645
  68 0.675 6721 295.346
  69 0.685 5046 298.582
  70 0.695 6434.6 57703.6
  71 0.705 4468.7 167128
  72 0.715 3627.2 205804
  73 0.725 3675.2 203123
  74 0.735 3673.8 101746
  75 0.745 3740.9 199555
  76 0.755 6659.6 296.224
  77 0.765 5043 300.159
  78 0.775 6724 299.055
  79 0.785 5043 303.656
  80 0.795 6724 298
  81 0.805 5043 300.968
  82 0.815 6724 300.24
  83 0.825 5043 300.659
  84 0.835 6713.4 305.493
  85 0.845 3685.6 300.125
  86 0.855 3675 302.88
  87 0.865 3675 298.895
  88 0.875 3632.5 301.92
  89 0.885 4641.2 301.492
  90 0.895 6256.3 300.727
  91 0.905 5067.2 297.439
  92 0.915 6699.8 304.516
  93 0.925 5054.4 307.219
  94 0.935 6712.6 303.538
  95 0.945 5048.2 298.825
  96 0.955 6718.8 298.736
  97 0.965 5065.8 297.887
  98 0.975 6400.5 299.103
  99 0.985 3490.2 298.33
  100 0.995 3699.5 304.892
80 100 441999
  1 0.005 3679.2 299.615
  2 0.015 3518.5 298.188
  3 0.025 6404.3 301.431
  4 0.035 5063.7 302.905
  5 0.045 6722 300.02
  6 0.055 5045 303.106
  7 0.065 6716 302.702
  8 0.075 5051 301.445
  9 0.085 6691.5 301.467
  10 0.095 5075.5 293.741
  11 0.105 6222 305.206
  12 0.115 4680 298.878
  13 0.125 3628 302.536
  14 0.135 3675 305.581
  15 0.145 3675 300.885
  16 0.155 3679.5 299.08
  17 0.165 6719.5 299.037
  18 0.175 5043 292.718
  19 0.185 6724 299.817
  20 0.195 5043 299.759
  21 0.205 6724 302.67
  22 0.215 5043 299.866
  23 0.225 6724 302.578
  24 0.235 5043 297.077
  25 0.245 6610 301.197
  26 0.255 3789 296.668
  27 0.265 3675 301.127
  28 0.275 3675 299.649
  29 0.285 3622 301.417
  30 0.295 4388.8 307.312
  31 0.305 6520.2 302.761
  32 0.315 5043 298.432
  33 0.325 6724 303.592
